ROWID,PRODUCT_ID,CUSTOMER_ID,PRICE,QUANTITY,TIMESTAMP
10931,8357,24405,3475,2,2017-11-22 06:53:50.0
10932,6906,46017,902,2,2017-11-22 06:53:51.0
10933,6731,77905,906,5,2017-11-22 06:53:52.0
10934,6742,67664,3925,2,2017-11-22 06:53:53.0
10935,5703,12486,2717,5,2017-11-22 06:53:54.0
10936,6715,23934,4876,3,2017-11-22 06:53:55.0
10937,8038,13679,2385,5,2017-11-22 06:53:56.0
10938,6700,8844,2833,4,2017-11-22 06:53:57.0
10939,5692,41227,1129,2,2017-11-22 06:53:58.0
10940,5888,10778,1445,5,2017-11-22 06:53:59.0
10941,7404,41546,1327,4,2017-11-22 06:54:00.0
10942,8511,33056,4766,5,2017-11-22 06:54:01.0
10943,8162,47769,1737,1,2017-11-22 06:54:02.0
10944,8450,67340,946,5,2017-11-22 06:54:03.0
10945,7508,41314,132,1,2017-11-22 06:54:04.0
10946,5883,56393,1745,1,2017-11-22 06:54:05.0
10947,6489,32067,3698,4,2017-11-22 06:54:06.0
10948,8970,89660,1205,1,2017-11-22 06:54:07.0
10949,7027,83153,3548,5,2017-11-22 06:54:08.0
10950,6695,64396,4368,5,2017-11-22 06:54:09.0
10951,5674,41497,1349,4,2017-11-22 06:54:10.0
10952,8887,23196,2590,1,2017-11-22 06:54:11.0
10953,8291,34584,3735,1,2017-11-22 06:54:12.0
10954,8389,55669,699,3,2017-11-22 06:54:13.0
10955,7825,20582,4940,5,2017-11-22 06:54:14.0
10956,6210,48622,4542,2,2017-11-22 06:54:15.0
10957,6037,14014,2201,2,2017-11-22 06:54:16.0
10958,5676,59165,1578,5,2017-11-22 06:54:17.0
10959,5891,11084,473,5,2017-11-22 06:54:18.0
10960,6232,35954,3291,1,2017-11-22 06:54:19.0
10961,8612,45124,2929,3,2017-11-22 06:54:20.0
10962,5777,81153,2495,1,2017-11-22 06:54:21.0
10963,7113,72368,379,4,2017-11-22 06:54:22.0
10964,7727,16895,1585,5,2017-11-22 06:54:23.0
10965,8843,38180,4989,3,2017-11-22 06:54:24.0
10966,6679,4981,4738,2,2017-11-22 06:54:25.0
10967,6456,65637,2486,1,2017-11-22 06:54:26.0
10968,6725,84326,2011,4,2017-11-22 06:54:27.0
10969,8619,57075,4323,3,2017-11-22 06:54:28.0
10970,8693,86364,1944,5,2017-11-22 06:54:29.0
10971,7003,50348,2602,1,2017-11-22 06:54:30.0
10972,7875,68253,3267,4,2017-11-22 06:54:31.0
10973,6641,40270,1922,2,2017-11-22 06:54:32.0
10974,8417,28907,3939,1,2017-11-22 06:54:33.0
10975,6415,74850,4572,2,2017-11-22 06:54:34.0
10976,8972,44715,4277,2,2017-11-22 06:54:35.0
10977,6949,86057,833,5,2017-11-22 06:54:36.0
10978,6948,34814,4924,3,2017-11-22 06:54:37.0
10979,5867,28854,76,2,2017-11-22 06:54:38.0
10980,8102,17764,4553,1,2017-11-22 06:54:39.0
10981,7167,51024,2480,5,2017-11-22 06:54:40.0
10982,8324,19743,336,2,2017-11-22 06:54:41.0
10983,8466,60786,4364,2,2017-11-22 06:54:42.0
10984,6485,3686,1177,2,2017-11-22 06:54:43.0
10985,8516,34944,3395,4,2017-11-22 06:54:44.0
10986,7417,18498,122,3,2017-11-22 06:54:45.0
10987,8439,62551,4878,4,2017-11-22 06:54:46.0
10988,5691,79665,3495,4,2017-11-22 06:54:47.0
10989,8699,72373,2511,1,2017-11-22 06:54:48.0
10990,6531,56296,3060,2,2017-11-22 06:54:49.0
10991,8936,51161,528,3,2017-11-22 06:54:50.0
10992,8433,67058,1050,1,2017-11-22 06:54:51.0
10993,7619,82430,3432,1,2017-11-22 06:54:52.0
10994,6981,80455,2906,2,2017-11-22 06:54:53.0
10995,7723,42755,612,1,2017-11-22 06:54:54.0
10996,5772,297,3406,4,2017-11-22 06:54:55.0
10997,7972,9008,2767,4,2017-11-22 06:54:56.0
10998,8173,82159,1301,1,2017-11-22 06:54:57.0
10999,7065,43623,4342,3,2017-11-22 06:54:58.0
11000,7526,26612,1883,5,2017-11-22 06:54:59.0
11001,7152,50790,344,4,2017-11-22 06:55:00.0
11002,6331,2960,160,5,2017-11-22 06:55:01.0
11003,8609,75885,3896,5,2017-11-22 06:55:02.0
11004,8617,15306,2518,4,2017-11-22 06:55:03.0
11005,8378,30410,2687,5,2017-11-22 06:55:04.0
11006,8532,47354,2239,2,2017-11-22 06:55:05.0
11007,7372,19798,1262,3,2017-11-22 06:55:06.0
11008,7137,76252,3200,4,2017-11-22 06:55:07.0
11009,8867,42667,1358,1,2017-11-22 06:55:08.0
11010,8905,8480,2471,2,2017-11-22 06:55:09.0
11011,8984,79729,546,5,2017-11-22 06:55:10.0
11012,8627,3921,3862,3,2017-11-22 06:55:11.0
11013,8632,79901,2432,5,2017-11-22 06:55:12.0
11014,7747,47714,4511,5,2017-11-22 06:55:13.0
11015,6458,45800,1619,5,2017-11-22 06:55:14.0
11016,5988,50052,1060,3,2017-11-22 06:55:15.0
11017,7951,64122,3421,1,2017-11-22 06:55:16.0
11018,6056,8893,2156,1,2017-11-22 06:55:17.0
11019,7498,77582,2699,2,2017-11-22 06:55:18.0
11020,7539,40498,156,1,2017-11-22 06:55:19.0
11021,8319,20068,3427,4,2017-11-22 06:55:20.0
11022,6017,20617,4945,1,2017-11-22 06:55:21.0
11023,7910,85324,3246,1,2017-11-22 06:55:22.0
11024,6153,82530,2742,2,2017-11-22 06:55:23.0
11025,8073,14617,2223,4,2017-11-22 06:55:24.0
11026,7377,57667,2538,3,2017-11-22 06:55:25.0
11027,8075,57857,4554,3,2017-11-22 06:55:26.0
11028,6078,85421,2180,4,2017-11-22 06:55:27.0
11029,7035,28829,3751,5,2017-11-22 06:55:28.0
11030,8321,50394,4352,4,2017-11-22 06:55:29.0
11031,6506,84147,1024,2,2017-11-22 06:55:30.0
11032,8933,32026,3539,2,2017-11-22 06:55:31.0
11033,8974,63236,2435,5,2017-11-22 06:55:32.0
11034,8697,9551,4743,2,2017-11-22 06:55:33.0
11035,7209,54799,1474,1,2017-11-22 06:55:34.0
11036,7641,34428,1676,1,2017-11-22 06:55:35.0
11037,6770,76943,1226,3,2017-11-22 06:55:36.0
11038,6546,35456,854,5,2017-11-22 06:55:37.0
11039,6910,5192,2434,1,2017-11-22 06:55:38.0
11040,7192,30977,3055,4,2017-11-22 06:55:39.0
11041,8169,34578,2968,2,2017-11-22 06:55:40.0
11042,6877,79080,849,4,2017-11-22 06:55:41.0
11043,6933,73111,2697,2,2017-11-22 06:55:42.0
11044,8248,32524,3216,4,2017-11-22 06:55:43.0
11045,5874,36768,4725,2,2017-11-22 06:55:44.0
11046,5877,53998,1538,4,2017-11-22 06:55:45.0
11047,5646,89838,3293,1,2017-11-22 06:55:46.0
11048,5798,74575,1200,2,2017-11-22 06:55:47.0
11049,7939,55679,1315,5,2017-11-22 06:55:48.0
11050,6808,47326,4543,3,2017-11-22 06:55:49.0
11051,7181,40658,1978,5,2017-11-22 06:55:50.0
11052,8906,65682,4991,5,2017-11-22 06:55:51.0
11053,8647,48289,4597,5,2017-11-22 06:55:52.0
11054,7992,74895,2266,3,2017-11-22 06:55:53.0
11055,5936,56934,61,4,2017-11-22 06:55:54.0
11056,6927,36368,4016,3,2017-11-22 06:55:55.0
11057,6212,71643,2231,2,2017-11-22 06:55:56.0
11058,5756,43709,2670,5,2017-11-22 06:55:57.0
11059,7372,13201,1262,4,2017-11-22 06:55:58.0
11060,7355,58927,125,1,2017-11-22 06:55:59.0
11061,8402,81123,3462,1,2017-11-22 06:56:00.0
11062,7349,26727,3104,2,2017-11-22 06:56:01.0
11063,6780,58371,1739,5,2017-11-22 06:56:02.0
11064,7529,19512,1139,4,2017-11-22 06:56:03.0
11065,7113,12335,379,1,2017-11-22 06:56:04.0
11066,5749,84251,1674,5,2017-11-22 06:56:05.0
11067,5740,14475,343,4,2017-11-22 06:56:06.0
11068,7716,12026,603,4,2017-11-22 06:56:07.0
11069,8442,74153,700,4,2017-11-22 06:56:08.0
11070,8703,18468,3650,1,2017-11-22 06:56:09.0
11071,6321,30554,4584,4,2017-11-22 06:56:10.0
11072,6908,85494,2605,3,2017-11-22 06:56:11.0
11073,8495,9472,4678,3,2017-11-22 06:56:12.0
11074,6705,88466,1372,3,2017-11-22 06:56:13.0
11075,8691,55086,2931,2,2017-11-22 06:56:14.0
11076,7693,46867,2273,5,2017-11-22 06:56:15.0
11077,8786,42551,4186,4,2017-11-22 06:56:16.0
11078,8590,13899,4456,4,2017-11-22 06:56:17.0
11079,8309,3855,3547,1,2017-11-22 06:56:18.0
11080,8081,34680,3479,4,2017-11-22 06:56:19.0
11081,7745,32974,2571,3,2017-11-22 06:56:20.0
11082,8678,55049,3628,4,2017-11-22 06:56:21.0
11083,8676,43696,2489,1,2017-11-22 06:56:22.0
11084,8563,3685,2780,1,2017-11-22 06:56:23.0
11085,7008,80122,3445,1,2017-11-22 06:56:24.0
11086,8827,10106,4250,5,2017-11-22 06:56:25.0
11087,8509,74446,3791,3,2017-11-22 06:56:26.0
11088,8495,33550,4678,5,2017-11-22 06:56:27.0
11089,8490,18416,4686,4,2017-11-22 06:56:28.0
11090,6798,8480,4793,3,2017-11-22 06:56:29.0
11091,6307,49382,3967,5,2017-11-22 06:56:30.0
11092,6968,67039,1175,1,2017-11-22 06:56:31.0
11093,6612,76180,3635,5,2017-11-22 06:56:32.0
11094,6549,77907,611,3,2017-11-22 06:56:33.0
11095,8067,6290,1773,3,2017-11-22 06:56:34.0
11096,8946,17138,583,1,2017-11-22 06:56:35.0
11097,5803,87824,2599,3,2017-11-22 06:56:36.0
11098,7504,12764,541,1,2017-11-22 06:56:37.0
11099,7660,88564,2167,3,2017-11-22 06:56:38.0
11100,5871,74982,4638,2,2017-11-22 06:56:39.0
11101,8963,42651,1094,3,2017-11-22 06:56:40.0
11102,8317,44965,4412,1,2017-11-22 06:56:41.0
11103,7593,81823,3390,4,2017-11-22 06:56:42.0
11104,8819,70138,2406,4,2017-11-22 06:56:43.0
11105,8682,83786,2348,2,2017-11-22 06:56:44.0
11106,6731,59108,906,3,2017-11-22 06:56:45.0
11107,6709,74496,4543,4,2017-11-22 06:56:46.0
11108,5709,22982,3336,2,2017-11-22 06:56:47.0
11109,7011,57226,1252,4,2017-11-22 06:56:48.0
11110,6090,27867,3673,1,2017-11-22 06:56:49.0
11111,6328,20107,3549,3,2017-11-22 06:56:50.0
11112,8798,88200,485,4,2017-11-22 06:56:51.0
11113,6252,78151,519,1,2017-11-22 06:56:52.0
11114,8578,24487,2926,3,2017-11-22 06:56:53.0
11115,5710,25631,1085,4,2017-11-22 06:56:54.0
11116,8790,2692,643,2,2017-11-22 06:56:55.0
11117,7739,12792,2531,4,2017-11-22 06:56:56.0
11118,7192,31059,3055,1,2017-11-22 06:56:57.0
11119,7925,34331,3955,2,2017-11-22 06:56:58.0
11120,8423,46265,1877,3,2017-11-22 06:56:59.0
11121,7226,61275,718,1,2017-11-22 06:57:00.0
11122,6470,49761,4029,2,2017-11-22 06:57:01.0
11123,7019,53053,4062,3,2017-11-22 06:57:02.0
11124,6666,54421,1341,2,2017-11-22 06:57:03.0
11125,7491,83515,3688,1,2017-11-22 06:57:04.0
11126,8257,18479,2615,4,2017-11-22 06:57:05.0
11127,6547,53248,4148,3,2017-11-22 06:57:06.0
11128,7127,32569,2203,4,2017-11-22 06:57:07.0
11129,6340,79043,2732,3,2017-11-22 06:57:08.0
11130,8609,86641,3896,4,2017-11-22 06:57:09.0
11131,8271,80711,3295,3,2017-11-22 06:57:10.0
11132,6914,9179,3679,2,2017-11-22 06:57:11.0
11133,8070,61590,3102,5,2017-11-22 06:57:12.0
11134,7523,88339,4101,1,2017-11-22 06:57:13.0
11135,8128,43607,4027,1,2017-11-22 06:57:14.0
11136,6582,77271,3224,5,2017-11-22 06:57:15.0
11137,6551,21440,1803,2,2017-11-22 06:57:16.0
11138,7754,47714,4860,5,2017-11-22 06:57:17.0
11139,7485,7047,502,2,2017-11-22 06:57:18.0
11140,6732,80830,4447,1,2017-11-22 06:57:19.0
11141,7262,83001,150,3,2017-11-22 06:57:20.0
11142,7158,37109,1549,4,2017-11-22 06:57:21.0
11143,5752,36306,4436,4,2017-11-22 06:57:22.0
11144,8245,21815,1196,3,2017-11-22 06:57:23.0
11145,8303,59018,4297,1,2017-11-22 06:57:24.0
11146,8818,71007,1065,5,2017-11-22 06:57:25.0
11147,6906,72751,902,5,2017-11-22 06:57:26.0
11148,6389,42350,2891,3,2017-11-22 06:57:27.0
11149,6466,7006,1530,5,2017-11-22 06:57:28.0
11150,7054,80332,2220,1,2017-11-22 06:57:29.0
11151,6245,16732,2044,1,2017-11-22 06:57:30.0
11152,8775,4096,435,2,2017-11-22 06:57:31.0
11153,8837,71381,2084,3,2017-11-22 06:57:32.0
11154,6366,50639,765,5,2017-11-22 06:57:33.0
11155,8594,47535,3001,4,2017-11-22 06:57:34.0
11156,7372,21458,1262,5,2017-11-22 06:57:35.0
11157,6029,63636,4323,3,2017-11-22 06:57:36.0
11158,6109,39930,4006,4,2017-11-22 06:57:37.0
11159,8288,79808,4777,3,2017-11-22 06:57:38.0
11160,6717,87390,2193,4,2017-11-22 06:57:39.0
11161,5841,66073,2453,5,2017-11-22 06:57:40.0
11162,6132,18590,1555,4,2017-11-22 06:57:41.0
11163,6533,2024,3729,3,2017-11-22 06:57:42.0
11164,5973,70791,1216,3,2017-11-22 06:57:43.0
11165,7139,38740,514,1,2017-11-22 06:57:44.0
11166,7976,10001,4221,1,2017-11-22 06:57:45.0
11167,7795,1539,1672,2,2017-11-22 06:57:46.0
11168,6526,71325,3735,4,2017-11-22 06:57:47.0
11169,8398,76571,2888,1,2017-11-22 06:57:48.0
11170,8523,49073,4253,2,2017-11-22 06:57:49.0
11171,5643,30569,2391,3,2017-11-22 06:57:50.0
11172,6348,47080,863,2,2017-11-22 06:57:51.0
11173,6883,21204,770,4,2017-11-22 06:57:52.0
11174,7533,86576,640,3,2017-11-22 06:57:53.0
11175,5964,44209,918,1,2017-11-22 06:57:54.0
11176,7573,74739,1983,4,2017-11-22 06:57:55.0
11177,6790,82455,2623,2,2017-11-22 06:57:56.0
11178,8777,8582,1111,3,2017-11-22 06:57:57.0
11179,8458,80283,4500,2,2017-11-22 06:57:58.0
11180,6880,5199,1163,5,2017-11-22 06:57:59.0
11181,6543,69124,2463,4,2017-11-22 06:58:00.0
11182,7277,83561,4491,2,2017-11-22 06:58:01.0
11183,8497,85328,174,5,2017-11-22 06:58:02.0
11184,8352,60095,4125,1,2017-11-22 06:58:03.0
11185,8968,62439,3766,3,2017-11-22 06:58:04.0
11186,5620,55233,3135,4,2017-11-22 06:58:05.0
11187,7723,56763,612,1,2017-11-22 06:58:06.0
11188,5829,46844,3044,4,2017-11-22 06:58:07.0
11189,7880,10424,3536,3,2017-11-22 06:58:08.0
11190,6075,8582,4186,4,2017-11-22 06:58:09.0
11191,7660,37815,2167,4,2017-11-22 06:58:10.0
11192,7864,29914,3240,3,2017-11-22 06:58:11.0
11193,6469,67629,3316,4,2017-11-22 06:58:12.0
11194,7346,21619,1811,1,2017-11-22 06:58:13.0
11195,6182,32764,4125,2,2017-11-22 06:58:14.0
11196,5601,22639,1044,3,2017-11-22 06:58:15.0
11197,8378,62750,2687,5,2017-11-22 06:58:16.0
11198,7328,74989,903,2,2017-11-22 06:58:17.0
11199,8337,76121,468,5,2017-11-22 06:58:18.0
11200,5708,56867,2319,2,2017-11-22 06:58:19.0
11201,6099,67402,4502,4,2017-11-22 06:58:20.0
11202,5786,55049,1761,5,2017-11-22 06:58:21.0
11203,6379,30368,2216,1,2017-11-22 06:58:22.0
11204,8024,75237,802,1,2017-11-22 06:58:23.0
11205,7027,14759,3548,3,2017-11-22 06:58:24.0
11206,6537,78909,4389,4,2017-11-22 06:58:25.0
11207,6949,41406,833,2,2017-11-22 06:58:26.0
11208,8511,60890,4766,2,2017-11-22 06:58:27.0
11209,8582,80874,4279,2,2017-11-22 06:58:28.0
11210,8335,1451,955,4,2017-11-22 06:58:29.0
11211,7982,48135,2852,4,2017-11-22 06:58:30.0
11212,5912,49682,1828,3,2017-11-22 06:58:31.0
11213,5932,81037,4604,1,2017-11-22 06:58:32.0
11214,5608,87588,2477,3,2017-11-22 06:58:33.0
11215,8637,65261,2862,4,2017-11-22 06:58:34.0
11216,6798,68438,4793,5,2017-11-22 06:58:35.0
11217,8317,80738,4412,4,2017-11-22 06:58:36.0
11218,8432,3482,253,4,2017-11-22 06:58:37.0
11219,5993,32355,2062,5,2017-11-22 06:58:38.0
11220,6429,21160,1015,3,2017-11-22 06:58:39.0
11221,7324,49150,2328,2,2017-11-22 06:58:40.0
11222,6965,63865,1858,4,2017-11-22 06:58:41.0
11223,6087,71124,2081,3,2017-11-22 06:58:42.0
11224,8217,74108,3270,4,2017-11-22 06:58:43.0
11225,5803,39305,2599,1,2017-11-22 06:58:44.0
11226,5969,36428,297,4,2017-11-22 06:58:45.0
11227,6429,60872,1015,4,2017-11-22 06:58:46.0
11228,8845,6549,2115,4,2017-11-22 06:58:47.0
11229,6446,40200,4596,1,2017-11-22 06:58:48.0
11230,7820,82707,1807,3,2017-11-22 06:58:49.0
11231,6571,54625,291,1,2017-11-22 06:58:50.0
11232,6067,78408,4192,3,2017-11-22 06:58:51.0
11233,6158,2675,2319,2,2017-11-22 06:58:52.0
11234,6771,57903,2573,5,2017-11-22 06:58:53.0
11235,6718,27857,4230,3,2017-11-22 06:58:54.0
11236,5745,31830,3514,4,2017-11-22 06:58:55.0
11237,7044,33374,567,2,2017-11-22 06:58:56.0
11238,6513,7763,3493,2,2017-11-22 06:58:57.0
11239,8063,84445,2599,5,2017-11-22 06:58:58.0
11240,6252,5910,519,4,2017-11-22 06:58:59.0
11241,7976,70879,4221,5,2017-11-22 06:59:00.0
11242,8727,27285,1902,5,2017-11-22 06:59:01.0
11243,6571,5313,291,3,2017-11-22 06:59:02.0
11244,7820,84738,1807,1,2017-11-22 06:59:03.0
11245,8096,19185,166,2,2017-11-22 06:59:04.0
11246,6526,10507,3735,3,2017-11-22 06:59:05.0
11247,8272,61920,1329,5,2017-11-22 06:59:06.0
11248,7092,73398,1214,2,2017-11-22 06:59:07.0
11249,7343,73638,2551,3,2017-11-22 06:59:08.0
11250,6516,47123,4832,5,2017-11-22 06:59:09.0
11251,7478,50267,3174,5,2017-11-22 06:59:10.0
11252,8837,45004,2084,4,2017-11-22 06:59:11.0
11253,5819,53180,4338,2,2017-11-22 06:59:12.0
11254,5850,72543,1306,4,2017-11-22 06:59:13.0
11255,8750,14,712,4,2017-11-22 06:59:14.0
11256,5752,18745,4436,5,2017-11-22 06:59:15.0
11257,8610,58619,3489,1,2017-11-22 06:59:16.0
11258,6988,19345,154,4,2017-11-22 06:59:17.0
11259,8651,2349,3936,3,2017-11-22 06:59:18.0
11260,8458,6796,4500,4,2017-11-22 06:59:19.0
11261,7450,50341,4403,4,2017-11-22 06:59:20.0
11262,6157,51273,2191,4,2017-11-22 06:59:21.0
11263,7716,11447,603,5,2017-11-22 06:59:22.0
11264,7450,46485,4403,5,2017-11-22 06:59:23.0
11265,6147,73101,356,4,2017-11-22 06:59:24.0
11266,8663,83791,4018,5,2017-11-22 06:59:25.0
11267,5900,6559,1197,1,2017-11-22 06:59:26.0
11268,6636,74338,3074,1,2017-11-22 06:59:27.0
11269,7310,3587,2289,1,2017-11-22 06:59:28.0
11270,6561,52724,2166,2,2017-11-22 06:59:29.0
11271,6124,56632,3725,5,2017-11-22 06:59:30.0
11272,6168,86449,2956,3,2017-11-22 06:59:31.0
11273,7715,49503,2454,5,2017-11-22 06:59:32.0
11274,6335,62910,2241,3,2017-11-22 06:59:33.0
11275,6583,46268,3348,3,2017-11-22 06:59:34.0
11276,6510,68853,168,3,2017-11-22 06:59:35.0
11277,5650,36774,4511,1,2017-11-22 06:59:36.0
11278,8459,2859,803,2,2017-11-22 06:59:37.0
11279,7865,74548,1752,4,2017-11-22 06:59:38.0
11280,6930,88298,201,2,2017-11-22 06:59:39.0
11281,8508,36534,3861,4,2017-11-22 06:59:40.0
11282,7301,17004,1517,4,2017-11-22 06:59:41.0
11283,6418,16403,3219,4,2017-11-22 06:59:42.0
11284,6720,660,4864,3,2017-11-22 06:59:43.0
11285,6832,77373,1703,5,2017-11-22 06:59:44.0
11286,7731,36473,2129,1,2017-11-22 06:59:45.0
11287,7348,50745,3009,3,2017-11-22 06:59:46.0
11288,6323,41904,2511,2,2017-11-22 06:59:47.0
11289,7232,2259,3797,2,2017-11-22 06:59:48.0
11290,8235,29502,3113,5,2017-11-22 06:59:49.0
11291,7088,55643,1294,4,2017-11-22 06:59:50.0
11292,8469,65397,4288,4,2017-11-22 06:59:51.0
11293,7630,85329,3781,5,2017-11-22 06:59:52.0
11294,7348,13425,3009,3,2017-11-22 06:59:53.0
11295,7705,12750,3133,4,2017-11-22 06:59:54.0
11296,6292,53675,3433,1,2017-11-22 06:59:55.0
11297,8558,54718,993,3,2017-11-22 06:59:56.0
11298,7240,36243,2832,2,2017-11-22 06:59:57.0
11299,6376,63724,3722,3,2017-11-22 06:59:58.0
11300,7079,16404,2204,5,2017-11-22 06:59:59.0
11301,6272,59281,3254,4,2017-11-22 07:00:00.0
11302,6733,65722,1643,5,2017-11-22 07:00:01.0
11303,8864,74888,3648,2,2017-11-22 07:00:02.0
11304,7618,85142,2319,2,2017-11-22 07:00:03.0
11305,8022,46687,909,1,2017-11-22 07:00:04.0
11306,8217,81562,3270,2,2017-11-22 07:00:05.0
11307,5975,67031,1616,4,2017-11-22 07:00:06.0
11308,6293,41425,1583,3,2017-11-22 07:00:07.0
11309,6113,53287,786,1,2017-11-22 07:00:08.0
11310,8841,35853,1212,3,2017-11-22 07:00:09.0
11311,5683,25998,1163,4,2017-11-22 07:00:10.0
11312,6451,81447,3471,2,2017-11-22 07:00:11.0
11313,8007,15804,2762,3,2017-11-22 07:00:12.0
11314,8986,38736,4266,4,2017-11-22 07:00:13.0
11315,8725,55856,2917,2,2017-11-22 07:00:14.0
11316,6074,37746,3461,4,2017-11-22 07:00:15.0
11317,8398,80329,2888,4,2017-11-22 07:00:16.0
11318,8424,13110,4201,2,2017-11-22 07:00:17.0
11319,6772,80411,2454,3,2017-11-22 07:00:18.0
11320,6810,75505,4725,4,2017-11-22 07:00:19.0
11321,6915,77440,4007,3,2017-11-22 07:00:20.0
11322,7137,9095,3200,5,2017-11-22 07:00:21.0
11323,5812,4433,767,3,2017-11-22 07:00:22.0
11324,5937,25046,4367,5,2017-11-22 07:00:23.0
11325,5790,75382,1056,2,2017-11-22 07:00:24.0
11326,6618,26327,4848,4,2017-11-22 07:00:25.0
11327,5756,30066,2670,5,2017-11-22 07:00:26.0
11328,6639,20241,3988,3,2017-11-22 07:00:27.0
11329,8804,9722,3272,3,2017-11-22 07:00:28.0
11330,6431,32047,2555,2,2017-11-22 07:00:29.0
11331,6157,77109,2191,5,2017-11-22 07:00:30.0
11332,8063,71575,2599,1,2017-11-22 07:00:31.0
11333,7819,19452,518,3,2017-11-22 07:00:32.0
11334,7367,17764,3421,1,2017-11-22 07:00:33.0
11335,7374,64059,3492,3,2017-11-22 07:00:34.0
11336,7269,42866,4304,3,2017-11-22 07:00:35.0
11337,8968,4632,3766,2,2017-11-22 07:00:36.0
11338,6519,84301,2912,4,2017-11-22 07:00:37.0
11339,7145,75150,2985,5,2017-11-22 07:00:38.0
11340,6295,77442,2706,2,2017-11-22 07:00:39.0
11341,8843,35795,4989,3,2017-11-22 07:00:40.0
11342,7748,6704,3861,4,2017-11-22 07:00:41.0
11343,5852,46955,1306,5,2017-11-22 07:00:42.0
11344,7340,74424,3799,4,2017-11-22 07:00:43.0
11345,6797,87443,645,3,2017-11-22 07:00:44.0
11346,7511,343,1256,2,2017-11-22 07:00:45.0
11347,8407,46133,468,5,2017-11-22 07:00:46.0
11348,6822,40800,1807,4,2017-11-22 07:00:47.0
11349,6798,34451,4793,1,2017-11-22 07:00:48.0
11350,8297,47039,2532,5,2017-11-22 07:00:49.0
11351,6382,83451,3688,1,2017-11-22 07:00:50.0
11352,8905,37821,2471,3,2017-11-22 07:00:51.0
11353,6512,22275,3486,4,2017-11-22 07:00:52.0
11354,5848,42929,1595,2,2017-11-22 07:00:53.0
11355,8791,48264,1973,3,2017-11-22 07:00:54.0
11356,8666,35481,4452,3,2017-11-22 07:00:55.0
11357,7727,22214,1585,2,2017-11-22 07:00:56.0
11358,5646,45290,3293,2,2017-11-22 07:00:57.0
11359,6347,32286,235,1,2017-11-22 07:00:58.0
11360,6273,49010,3517,3,2017-11-22 07:00:59.0
11361,7544,89252,2066,5,2017-11-22 07:01:00.0
11362,5741,64277,676,2,2017-11-22 07:01:01.0
11363,6685,70733,4088,2,2017-11-22 07:01:02.0
11364,5787,77750,784,4,2017-11-22 07:01:03.0
11365,7099,52206,4532,1,2017-11-22 07:01:04.0
11366,6518,71135,3017,1,2017-11-22 07:01:05.0
11367,7745,42886,2571,5,2017-11-22 07:01:06.0
11368,8324,2159,336,2,2017-11-22 07:01:07.0
11369,5775,65821,1983,1,2017-11-22 07:01:08.0
11370,5964,9666,918,4,2017-11-22 07:01:09.0
11371,7825,51357,4940,1,2017-11-22 07:01:10.0
11372,8336,33556,3879,1,2017-11-22 07:01:11.0
11373,7780,87253,535,1,2017-11-22 07:01:12.0
11374,8709,84505,1283,2,2017-11-22 07:01:13.0
11375,7496,38020,702,5,2017-11-22 07:01:14.0
11376,7441,78821,4427,4,2017-11-22 07:01:15.0
11377,8006,37615,71,4,2017-11-22 07:01:16.0
11378,6770,22159,1226,5,2017-11-22 07:01:17.0
11379,7553,87952,4305,3,2017-11-22 07:01:18.0
11380,6949,72775,833,5,2017-11-22 07:01:19.0
11381,8750,56746,712,3,2017-11-22 07:01:20.0
11382,8446,50824,3378,4,2017-11-22 07:01:21.0
11383,7541,53976,4134,4,2017-11-22 07:01:22.0
11384,7538,44172,1834,1,2017-11-22 07:01:23.0
11385,6964,78253,562,3,2017-11-22 07:01:24.0
11386,6548,68630,3554,4,2017-11-22 07:01:25.0
11387,6964,59886,562,1,2017-11-22 07:01:26.0
11388,8612,61288,2929,4,2017-11-22 07:01:27.0
11389,6910,10236,2434,4,2017-11-22 07:01:28.0
11390,5992,79467,3774,1,2017-11-22 07:01:29.0
11391,6756,31201,3023,3,2017-11-22 07:01:30.0
11392,7746,27506,4930,2,2017-11-22 07:01:31.0
11393,6882,67364,1947,2,2017-11-22 07:01:32.0
11394,8788,7753,1515,1,2017-11-22 07:01:33.0
11395,6059,58841,4057,1,2017-11-22 07:01:34.0
11396,6505,73115,4133,2,2017-11-22 07:01:35.0
11397,8399,42426,2521,5,2017-11-22 07:01:36.0
11398,6218,36757,1955,5,2017-11-22 07:01:37.0
11399,6637,35063,4935,1,2017-11-22 07:01:38.0
11400,6768,35935,4752,3,2017-11-22 07:01:39.0
11401,8562,67358,2588,2,2017-11-22 07:01:40.0
11402,8420,40562,2328,3,2017-11-22 07:01:41.0
11403,6727,89153,4579,1,2017-11-22 07:01:42.0
11404,8021,16026,4026,2,2017-11-22 07:01:43.0
11405,5690,60844,2774,1,2017-11-22 07:01:44.0
11406,7621,31160,1880,3,2017-11-22 07:01:45.0
11407,5864,58218,651,5,2017-11-22 07:01:46.0
11408,7680,49711,2721,2,2017-11-22 07:01:47.0
11409,6679,15224,4738,2,2017-11-22 07:01:48.0
11410,6355,43631,4131,2,2017-11-22 07:01:49.0
11411,8932,59649,2398,1,2017-11-22 07:01:50.0
11412,6722,84166,3003,1,2017-11-22 07:01:51.0
11413,5852,51535,1306,5,2017-11-22 07:01:52.0
11414,7996,14024,927,5,2017-11-22 07:01:53.0
